Run,Full,Minimal
2975,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2976,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2977,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2978,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2979,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2980,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2981,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2982,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2983,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2984,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2985,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2986,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2987,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2988,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2989,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2990,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2991,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2992,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2993,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2994,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2995,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2996,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2997,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2998,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
2999,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3000,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3001,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3002,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3003,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3004,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3005,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3006,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3007,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3008,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3009,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3010,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3011,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3012,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3013,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3014,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3015,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3016,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3017,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3018,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3019,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3020,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3021,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3022,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3023,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3024,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3025,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3026,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3027,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3028,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3029,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3030,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3031,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3032,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3033,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3034,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3035,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3036,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3037,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3038,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3039,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3040,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3041,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3042,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3043,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3044,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3045,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3046,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3047,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3048,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3049,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3050,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3051,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3052,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3053,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3054,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3055,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3056,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3057,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3058,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3059,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3060,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3061,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3062,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3063,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3064,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3065,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3066,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3067,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3068,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3069,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3070,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3071,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3072,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3073,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3074,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3075,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3076,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3077,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3078,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3079,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3080,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3081,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3082,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3083,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3084,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3085,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3086,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3087,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3088,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3089,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3090,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3091,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3092,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3093,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3094,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3095,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3096,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3097,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3098,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3099,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3100,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3101,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3102,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3103,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3104,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3105,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3106,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3107,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3108,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3109,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3110,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3111,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3112,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3113,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3114,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3115,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3116,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3117,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3118,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3119,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3120,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3121,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3122,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3123,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3124,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3125,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3126,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3127,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3128,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3129,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3130,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3131,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3132,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3133,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3134,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3135,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3136,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3137,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3138,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3139,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3140,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3141,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3142,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3143,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3144,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3145,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3146,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3147,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3148,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3149,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3150,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3151,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3152,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3153,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3154,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3155,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3156,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3157,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3158,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3159,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3160,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3161,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3162,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3163,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3164,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3165,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3166,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3167,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3168,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3169,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3170,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3171,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3172,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3173,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3174,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3175,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3176,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3177,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3178,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3179,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3180,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3181,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3182,"['LDO_SEGR', 'MCU_SEL', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3183,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3184,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3185,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3186,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3187,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3188,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3189,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3190,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3191,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3192,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3193,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
3194,"['LDO_TID', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_TID']
3195,"['LDO_SEGR', 'MCU_SEL', 'MCU_SEFI', 'SRAM_SEL', 'LDO']",['LDO_SEGR']
